/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_10_980.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_10_980.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_10_980.jpg,0,0,0,1.701717E-06
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_048.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_048.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_048.jpg,0,0,0,1.324398E-05
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_115.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_115.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_115.jpg,0,0,0,1.756307E-05
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_183.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_183.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_183.jpg,0,0,0,1.18672E-06
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_250.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_250.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_250.jpg,0,0.0313561,0,0.03739361
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_318.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_318.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_318.jpg,0,0.2709153,0,0.1557465
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_386.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_386.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_386.jpg,0,0.450177,0,0.4209622
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_453.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_453.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_453.jpg,0,0.630573,0,0.8380897
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_521.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_521.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_521.jpg,0,0.8735733,0,1.517566
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_588.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_588.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_588.jpg,0,1,0,2.220474
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_657.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_657.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_657.jpg,0,1,0,3.156832
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_725.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_725.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_725.jpg,0,1,0,3.864753
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_792.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_792.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_792.jpg,0,1,0,4.567214
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_861.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_861.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_861.jpg,-0.2,1,0,5.489373
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_929.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_929.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_929.jpg,-0.35,1,0,6.165624
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_11_996.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_11_996.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_11_996.jpg,-0.5000001,1,0,6.826945
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_063.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_063.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_063.jpg,0,1,0,7.710765
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_130.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_130.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_130.jpg,0,1,0,8.388734
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_199.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_199.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_199.jpg,0,1,0,9.287957
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_267.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_267.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_267.jpg,0,1,0,9.957868
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_335.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_335.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_335.jpg,-0.05,1,0,10.62333
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_403.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_403.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_403.jpg,-0.25,1,0,11.58381
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_472.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_472.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_472.jpg,-0.4,1,0,11.9241
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_539.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_539.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_539.jpg,-0.6000001,1,0,12.68785
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_607.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_607.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_607.jpg,-0.7500002,1,0,13.51851
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_675.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_675.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_675.jpg,0,1,0,13.95534
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_742.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_742.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_742.jpg,0,1,0,14.67893
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_810.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_810.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_810.jpg,0,1,0,15.55584
/home/nvidia/funzin/carnd_data/IMG/center_2019_10_08_13_45_12_878.jpg,/home/nvidia/funzin/carnd_data/IMG/left_2019_10_08_13_45_12_878.jpg,/home/nvidia/funzin/carnd_data/IMG/right_2019_10_08_13_45_12_878.jpg,-0.1,1,0,16.39446
